individualID,sampleID,plotID,dataEntryLatitude,dataEntryLongitude,dataEntryAltitude,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,taxonID,plantStatus,lmaSampleID,lmaSampleCode,lmaSampleCondition,dryMass,lmaFreshMass,leafArea,dryMassFraction,percentGreen,subsample1Height,chlA_perc,chlB_perc,carot_perc,extractChlAConc,extractChlBConc,extractCarotConc,solventVolume,freshMass,chlA_perc_dw,chlB_perc_dw,carot_perc_dw
NEON.PLA.D07.MLBS.01493,CFC.MLBS002.BEAL2-3.20180626,MLBS_002.basePlot.cfc,NA,NA,NA,A00000012515,CFC.MLBS002.BEAL2-3.20180626.CHL,B00000025497,BEAL2,Live,CFC.MLBS002.BEAL2-3.20180626.LMA,A00000011632,OK,1.054,2.561,3526.697,0.411557985162,100,13.1,1553.8461538461538,478.07692307692315,360.00000000000006,8.08,2.486,1.872,20,0.104,0.37755218216323017,0.11616271347249879,0.08747248576851077
NA,CFC.SOAP007.CLIP-1.20180626,SOAP_007.basePlot.cfc,36.8072011,-119.8778953,59.5,NA,CFC.SOAP007.CLIP-1.20180626.CHL,B00000009624,NA,NA,CFC.SOAP007.CLIP-1.20180626.LMA,NA,OK,0.57,1.3,7260,0.438461538462,95,NA,1446.5517241379312,400.34482758620686,419.1379310344828,8.39,2.322,2.431,20,0.116,0.3299153055047949,0.09130671506342476,0.09559286146390424
NEON.PLA.D07.MLBS.01538,CFC.MLBS002.BEAL2-2.20180626,MLBS_002.basePlot.cfc,NA,NA,NA,NA,CFC.MLBS002.BEAL2-2.20180626.CHL,B00000025512,BEAL2,Live,CFC.MLBS002.BEAL2-2.20180626.LMA,A00000011630,OK,0.603,1.65,3053.216,0.365454545455,100,9.8,1648,503.59999999999997,376.79999999999995,8.24,2.518,1.884,20,0.1,0.45094527363127995,0.13780099502470422,0.10310447761181205
NEON.PLA.D07.MLBS.01506,CFC.MLBS002.AMLA-1.20180626,MLBS_002.basePlot.cfc,NA,NA,NA,A00000012177,CFC.MLBS002.AMLA-1.20180626.CHL,B00000025526,AMLA,Live,CFC.MLBS002.AMLA-1.20180626.LMA,A00000011631,OK,0.972,2.384,4146.29,0.407718120805,100,7.5,1600.0000000000002,471.85185185185185,403.33333333333337,8.64,2.548,2.178,20,0.108,0.39242798353945,0.11572991921973594,0.09892455418390303
NA,CFC.SOAP008.CLIP-1.20180626,SOAP_008.basePlot.cfc,36.8072129,-119.8778199,59.5,NA,CFC.SOAP008.CLIP-1.20180626.CHL,B00000009626,NA,NA,CFC.SOAP008.CLIP-1.20180626.LMA,NA,OK,0.65,1.36,5848,0.477941176471,95,NA,1115.3284671532845,313.4306569343065,342.4817518248175,7.64,2.147,2.346,20,0.137,0.23336103312725542,0.06557933745081379,0.07165772038174624
NEON.PLA.D07.MLBS.01566,CFC.MLBS003.QURU-3.20180626,MLBS_003.basePlot.cfc,NA,NA,NA,A00000012516,CFC.MLBS003.QURU-3.20180626.CHL,B00000025494,QURU,"Live, insect damaged",CFC.MLBS003.QURU-3.20180626.LMA,A00000011635,OK,1.761,4.778,4398.877,0.368564252825,100,18,1086.178861788618,330.4065040650407,292.6829268292683,6.68,2.032,1.8,20,0.123,0.2947054288263687,0.08964692086454809,0.0794116424981233
NEON.PLA.D07.MLBS.01539,CFC.MLBS003.QURU-2.20180626,MLBS_003.basePlot.cfc,NA,NA,NA,A00000012228,CFC.MLBS003.QURU-2.20180626.CHL,B00000025510,QURU,"Live, insect damaged",CFC.MLBS003.QURU-2.20180626.LMA,A00000011633,OK,1.268,3.126,3049.761,0.405630198337,100,18.3,1331.7460317460318,371.5873015873016,327.30158730158723,8.39,2.341,2.062,20,0.126,0.32831530719505486,0.09160740573821496,0.08068964999239607
NEON.PLA.D07.MLBS.01546,CFC.MLBS003.ACRU-1.20180626,MLBS_003.basePlot.cfc,NA,NA,NA,A00000012176,CFC.MLBS003.ACRU-1.20180626.CHL,B00000025525,ACRU,"Live, insect damaged",CFC.MLBS003.ACRU-1.20180626.LMA,A00000011634,OK,1.044,2.478,3391.738,0.421307506053,100,10.3,1786.8852459016393,521.9672131147541,463.2786885245902,10.9,3.184,2.826,20,0.122,0.4241285095160045,0.12389221782559252,0.1099621254946999
NEON.PLA.D07.MLBS.01610A,CFC.MLBS010.AMLA-2.20180626,MLBS_010.basePlot.cfc,NA,NA,NA,A00000012509,CFC.MLBS010.AMLA-2.20180626.CHL,B00000025503,AMLA,Live,CFC.MLBS010.AMLA-2.20180626.LMA,A00000012180,OK,0.761,1.884,12777.75,0.403927813163,100,4.7,2172.8,651.8399999999999,539.84,13.58,4.074,3.374,20,0.125,0.537917897503927,0.16137536925117807,0.13364764257571796
NEON.PLA.D07.MLBS.01584,CFC.MLBS010.QURU-3.20180626,MLBS_010.basePlot.cfc,NA,NA,NA,A00000012527,CFC.MLBS010.QURU-3.20180626.CHL,B00000025487,QURU,"Live, insect damaged",CFC.MLBS010.QURU-3.20180626.LMA,A00000011753,OK,1.86,4.664,13857.437,0.398799313894,100,18,3042.1052631578946,884.2105263157894,724.5614035087718,17.34,5.04,4.13,20,0.114,0.7628160724384997,0.22171816638350858,0.18168571967537506
NEON.PLA.D07.MLBS.01568,CFC.MLBS010.ACRU-1.20180626,MLBS_010.basePlot.cfc,NA,NA,NA,A00000012210,CFC.MLBS010.ACRU-1.20180626.CHL,B00000025517,ACRU,"Live, insect damaged",CFC.MLBS010.ACRU-1.20180626.LMA,A00000012179,OK,1.072,2.587,12929.639,0.414379590259,100,17,1272,351.84,346.88,7.95,2.199,2.168,20,0.125,0.3069649253731249,0.08490765671641529,0.0837106865671616
NEON.PLA.D07.MLBS.01881,CFC.MLBS006.PIEC2-2.20180625,MLBS_006.basePlot.cfc,NA,NA,NA,A00000012232,CFC.MLBS006.PIEC2-2.20180625.CHL,B00000025507,PIEC2,Live,CFC.MLBS006.PIEC2-2.20180625.LMA,A00000011742,OK,0.357,0.795,1051.009,0.449056603774,100,14.8,1067.2131147540983,326.5573770491804,243.27868852459017,6.51,1.992,1.484,20,0.122,0.23765670202485267,0.07272076043525447,0.05417550626803093
NEON.PLA.D07.MLBS.01890,CFC.MLBS006.PIEC2-1.20180625,MLBS_006.basePlot.cfc,NA,NA,NA,A00000012195,CFC.MLBS006.PIEC2-1.20180625.CHL,B00000025522,PIEC2,Live,CFC.MLBS006.PIEC2-1.20180625.LMA,A00000011741,OK,0.563,1.23,1599.864,0.457723577236,100,13.7,1031.0077519379845,335.3488372093023,208.9922480620155,6.65,2.163,1.348,20,0.129,0.22524680903784908,0.07326448841336354,0.04565905241849933
NEON.PLA.D07.MLBS.01886,CFC.MLBS006.PIEC2-3.20180625,MLBS_006.basePlot.cfc,NA,NA,NA,A00000012519,CFC.MLBS006.PIEC2-3.20180625.CHL,B00000025493,PIEC2,Live,CFC.MLBS006.PIEC2-3.20180625.LMA,A00000011740,OK,0.703,1.5,2245.001,0.468666666667,100,16.7,704.9180327868853,183.9344262295082,163.7704918032787,4.3,1.122,0.999,20,0.122,0.1504092530838657,0.03924632138606914,0.03494391716994927
NEON.PLA.D17.SOAP.00302,CFC.SOAP044.QUCH2-3.20180621,SOAP_044.basePlot.cfc,36.807234111986,-119.877924649079,88.1646728515625,NA,CFC.SOAP044.QUCH2-3.20180621.CHL,B00000009720,QUCH2,Live,CFC.SOAP044.QUCH2-3.20180621.LMA,NA,OK,3.48,5.51,18694,0.631578947368,100,3.1,940.1273885350319,321.14649681528664,251.0828025477707,7.38,2.521,1.971,20,0.157,0.1488535031848126,0.05084819532912095,0.0397547770700902
NEON.PLA.D17.SOAP.02811,CFC.SOAP044.QUKE-2.20180621,SOAP_044.basePlot.cfc,36.8072341263053,-119.877928281587,88.1431732177734,NA,CFC.SOAP044.QUKE-2.20180621.CHL,B00000009716,QUKE,Live,CFC.SOAP044.QUKE-2.20180621.LMA,NA,OK,1.91,3.81,22193,0.501312335958,100,2.4,2221.5384615384614,532.6153846153846,585.8461538461538,7.22,1.731,1.904,20,0.065,0.4431445831655303,0.10624422070076633,0.11686250503423401
NEON.PLA.D17.SOAP.08298,CFC.SOAP044.ARVIM-1.20180621,SOAP_044.basePlot.cfc,36.8072348892503,-119.877922164818,88.1802291870117,NA,CFC.SOAP044.ARVIM-1.20180621.CHL,B00000009717,ARVIM,Live,CFC.SOAP044.ARVIM-1.20180621.LMA,NA,OK,2.64,5.69,15954,0.463971880492,100,1.3,701.1363636363637,232.72727272727275,192.04545454545453,6.17,2.048,1.69,20,0.176,0.15111613292014,0.05015977961433495,0.04139161501378226
NEON.PLA.D17.SOAP.08298,CFC.SOAP044.ARVIM-1.20180621,SOAP_044.basePlot.cfc,36.8072348892503,-119.877922164818,88.1802291870117,NA,CFC.SOAP044.ARVIM-1.20180621.CHL,B00000009717,ARVIM,Live,CFC.SOAP044.ARVIM-1.20180621.LMA,NA,OK,2.64,5.69,15954,0.463971880492,100,1.3,623.8805970149253,181.49253731343282,195.5223880597015,2.09,0.608,0.655,20,0.067,0.13446517412937972,0.03911714156491047,0.042140999547724274
NEON.PLA.D17.SOAP.02710B,CFC.SOAP043.QUKE-3.20180621,SOAP_043.basePlot.cfc,36.8072343605226,-119.877923291624,88.1723327636719,NA,CFC.SOAP043.QUKE-3.20180621.CHL,B00000009718,QUKE,Live,CFC.SOAP043.QUKE-3.20180621.LMA,NA,OK,1.53,2.99,20452,0.511705685619,98,2.4,2691.176470588235,586.1764705882352,725.5882352941177,9.15,1.993,2.467,20,0.068,0.52592272202971,0.11455344098417618,0.14179796232210873
NEON.PLA.D17.SOAP.08296Z,CFC.SOAP043.ARVIM-1.20180621,SOAP_043.basePlot.cfc,36.8072352401,-119.877922947,88.175201416,NA,CFC.SOAP043.ARVIM-1.20180621.CHL,B00000009608,ARVIM,Live,CFC.SOAP043.ARVIM-1.20180621.LMA,NA,OK,2.65,5.55,13837,0.477477477477,95,2.6,675.977653631285,213.6312849162011,180.78212290502793,6.05,1.912,1.618,20,0.179,0.14157267840216542,0.04474164646362649,0.03786191630656258
NEON.PLA.D07.MLBS.00951,CFC.MLBS067.QURU-3.20180621,MLBS_067.basePlot.cfc,NA,NA,NA,A00000012531,CFC.MLBS067.QURU-3.20180621.CHL,B00000025488,QURU,"Live, insect damaged",CFC.MLBS067.QURU-3.20180621.LMA,A00000011744,OK,1.698,4.1399,14945.273,0.410154834658,100,15.4,1099.9999999999998,280.9090909090909,308.18181818181813,3.63,0.927,1.017,20,0.066,0.2681914016488955,0.06848854802438735,0.07513792161898807
NEON.PLA.D07.MLBS.00863,CFC.MLBS067.ACRU-2.20180621,MLBS_067.basePlot.cfc,NA,NA,NA,A00000012513,CFC.MLBS067.ACRU-2.20180621.CHL,B00000025499,ACRU,Live,CFC.MLBS067.ACRU-2.20180621.LMA,A00000011748,OK,1.64,3.7877,20143.207,0.432980436677,100,13.1,1491.1764705882354,355.8823529411764,459.1176470588235,5.07,1.21,1.561,20,0.068,0.34439811692938943,0.08219363342890752,0.10603657998555757
NEON.PLA.D07.MLBS.00884,CFC.MLBS067.QUAL-1.20180621,MLBS_067.basePlot.cfc,NA,NA,NA,A00000012214,CFC.MLBS067.QUAL-1.20180621.CHL,B00000025513,QUAL,"Live, insect damaged",CFC.MLBS067.QUAL-1.20180621.LMA,A00000011749,OK,2.403,6.0982,18435.725,0.394050703486,100,14.4,1944.6153846153845,448.9230769230769,506.15384615384613,6.32,1.459,1.645,20,0.065,0.49349369698168133,0.11392520631270144,0.12844891321754207
NEON.PLA.D17.SOAP.08299,CFC.SOAP002.CADE27-4.20180620,SOAP_002.basePlot.cfc,36.8072590755966,-119.877800933804,88.1224746704102,NA,CFC.SOAP002.CADE27-4.20180620.CHL,B00000009607,CADE27,Live,CFC.SOAP002.CADE27-4.20180620.LMA,NA,OK,1.67,3.39,7953,0.492625368732,100,3.8,989.4736842105262,314.2857142857142,247.36842105263156,6.58,2.09,1.645,20,0.133,0.20085723290243782,0.06379811804955851,0.050214308225609454
NEON.PLA.D07.MLBS.01866,CFC.MLBS007.QURU-3.20180620,MLBS_007.basePlot.cfc,NA,NA,NA,A00000012520,CFC.MLBS007.QURU-3.20180620.CHL,B00000025492,QURU,Live,CFC.MLBS007.QURU-3.20180620.LMA,A00000011746,OK,1.336,2.7537,12569.01,0.485165413807,100,20.3,1518.0327868852457,363.93442622950823,399.67213114754105,4.63,1.11,1.219,20,0.061,0.3128897369195247,0.075012442328439,0.08237852900753796
NEON.PLA.D17.SOAP.08295,CFC.SOAP002.CADE27-3.20180620,SOAP_002.basePlot.cfc,36.8072300818201,-119.877901736855,88.2501907348633,NA,CFC.SOAP002.CADE27-3.20180620.CHL,B00000009595,CADE27,"Live, physically damaged",CFC.SOAP002.CADE27-3.20180620.LMA,NA,OK,1.95,4.23,9403,0.460992907801,100,3.8,645.945945945946,172.70270270270274,181.62162162162164,2.39,0.639,0.672,20,0.074,0.14012058212070935,0.037463201663235676,0.03939792099795677
NEON.PLA.D07.MLBS.01848,CFC.MLBS007.QUAL-2.20180620,MLBS_007.basePlot.cfc,NA,NA,NA,A00000012246,CFC.MLBS007.QUAL-2.20180620.CHL,B00000025506,QUAL,"Live, insect damaged",CFC.MLBS007.QUAL-2.20180620.LMA,A00000011747,OK,1.849,4.0345,15989.589,0.458297186764,100,21.9,1625,423.75,425.93749999999994,5.2,1.356,1.363,20,0.064,0.3545734180639414,0.09246183747975088,0.09293914785022155
NEON.PLA.D17.SOAP.08300,CFC.SOAP002.CADE27-2.20180620,SOAP_002.basePlot.cfc,36.8072344932951,-119.877922506982,88.1660995483398,NA,CFC.SOAP002.CADE27-2.20180620.CHL,B00000009594,CADE27,Live,CFC.SOAP002.CADE27-2.20180620.LMA,NA,OK,2.49,5.12,9717,0.486328125,100,6.7,723.0769230769231,202.05128205128207,190.5128205128205,2.82,0.788,0.743,20,0.078,0.14868087735557617,0.041546287714962424,0.039173720523118113
NA,CFC.SOAP002.CLIP-1.20180620,SOAP_002.basePlot.cfc,36.8072348892503,-119.877922164818,88.1802215576172,NA,CFC.SOAP002.CLIP-1.20180620.CHL,B00000009596,NA,NA,CFC.SOAP002.CLIP-1.20180620.LMA,NA,OK,0.26,0.75,4759,0.346666666667,90,NA,1529.4117647058822,375.5882352941176,532.0588235294117,5.2,1.277,1.809,20,0.068,0.44117647058781106,0.1083427601808913,0.15347850678718272
NEON.PLA.D07.MLBS.01833,CFC.MLBS007.QUAL-1.20180620,MLBS_007.basePlot.cfc,NA,NA,NA,A00000012196,CFC.MLBS007.QUAL-1.20180620.CHL,B00000025521,QUAL,Live,CFC.MLBS007.QUAL-1.20180620.LMA,A00000011745,OK,1.213,2.6247,12437.47,0.462148055016,100,18.7,2064.516129032258,553.2258064516129,520.9677419354838,6.4,1.715,1.615,20,0.062,0.4467218041111917,0.11970748344542093,0.11272745525618352
NA,CFC.SOAP006.CLIP-1.20180620,SOAP_006.basePlot.cfc,36.8072358759873,-119.877927088602,88.1415481567383,NA,CFC.SOAP006.CLIP-1.20180620.CHL,B00000009606,NA,NA,CFC.SOAP006.CLIP-1.20180620.LMA,NA,OK,0.84,1.99,8298,0.422110552764,100,NA,1955.2238805970148,544.776119402985,627.1641791044775,6.55,1.825,2.101,20,0.067,0.4632018479031419,0.12906005685850902,0.14857818052587804
NEON.PLA.D07.MLBS.01777,CFC.MLBS008.LITU-3.20180620,MLBS_008.basePlot.cfc,NA,NA,NA,A00000012521,CFC.MLBS008.LITU-3.20180620.CHL,B00000025491,LITU,Live,CFC.MLBS008.LITU-3.20180620.LMA,A00000011756,OK,1.616,5.0571,22669.269,0.319550730656,100,31.6,2271.8749999999995,694.6874999999999,493.43749999999994,7.27,2.223,1.579,20,0.064,0.7109591004020264,0.2173950591738246,0.15441601369116914
NEON.PLA.D07.MLBS.01785,CFC.MLBS008.LITU-2.20180620,MLBS_008.basePlot.cfc,NA,NA,NA,A00000012248,CFC.MLBS008.LITU-2.20180620.CHL,B00000025505,LITU,Live,CFC.MLBS008.LITU-2.20180620.LMA,A00000011755,OK,1.335,4.6789,23023.711,0.285323473466,100,26.3,2159.375,708.125,460.625,6.91,2.266,1.474,20,0.064,0.7568164559924712,0.24818322565541817,0.1614395739700293
NEON.PLA.D07.MLBS.01798,CFC.MLBS008.LITU-1.20180620,MLBS_008.basePlot.cfc,NA,NA,NA,A00000012197,CFC.MLBS008.LITU-1.20180620.CHL,B00000025520,LITU,Live,CFC.MLBS008.LITU-1.20180620.LMA,A00000011754,OK,1.51,4.7114,22764.998,0.320499214671,100,29.3,2725.0000000000005,854.7222222222223,562.5,9.81,3.077,2.025,20,0.072,0.8502360927146975,0.2666846541573011,0.17550745033101547
NEON.PLA.D07.MLBS.01730,CFC.MLBS004.QURU-3.20180620,MLBS_004.basePlot.cfc,NA,NA,NA,A00000012517,CFC.MLBS004.QURU-3.20180620.CHL,B00000025496,QURU,Live,CFC.MLBS004.QURU-3.20180620.LMA,A00000012181,OK,0.822,2.0307,10495.985,0.404786526813,100,20,1011.5942028985509,287.8260869565217,301.73913043478257,3.49,0.993,1.041,20,0.069,0.24990807151194513,0.0711056490003901,0.07454278006989536
NEON.PLA.D07.MLBS.01758,CFC.MLBS004.ACRU-2.20180620,MLBS_004.basePlot.cfc,NA,NA,NA,A00000012245,CFC.MLBS004.ACRU-2.20180620.CHL,B00000025509,ACRU,Live,CFC.MLBS004.ACRU-2.20180620.LMA,A00000011637,OK,1.197,2.753,17552.003,0.434798401744,100,14.9,1938.7096774193546,565.8064516129032,554.5161290322582,6.01,1.754,1.719,20,0.062,0.44588702940100167,0.13013075699989302,0.1275340771281734
NEON.PLA.D07.MLBS.01772,CFC.MLBS004.QUAL-1.20180620,MLBS_004.basePlot.cfc,NA,NA,NA,A00000012193,CFC.MLBS004.QUAL-1.20180620.CHL,B00000025524,QUAL,Live,CFC.MLBS004.QUAL-1.20180620.LMA,A00000011636,OK,1.492,3.5127,15257.634,0.424744498534,100,21.1,1522.3880597014925,392.8358208955224,396.4179104477612,5.1,1.316,1.328,20,0.067,0.3584244327957148,0.09248755952140406,0.0933309111279822
NEON.PLA.D07.MLBS.01030,CFC.MLBS063.AMLA-1.20180619,MLBS_063.basePlot.cfc,NA,NA,NA,A00000012212,CFC.MLBS063.AMLA-1.20180619.CHL,B00000025515,AMLA,Live,CFC.MLBS063.AMLA-1.20180619.LMA,A00000011737,OK,1.211,2.4385,17052,0.496616772606,100,14.2,2535.3846153846157,702.7692307692306,633.8461538461539,8.24,2.284,2.06,20,0.065,0.5105314107858595,0.1415113764848183,0.12763285269646488
NEON.PLA.D07.MLBS.00078,CFC.MLBS064.QUAL-3.20180619,MLBS_064.basePlot.cfc,NA,NA,NA,A00000012530,CFC.MLBS064.QUAL-3.20180619.CHL,B00000025486,QUAL,"Live, insect damaged",CFC.MLBS064.QUAL-3.20180619.LMA,A00000011738,OK,1.99,4.534,18514.282,0.438906043229,100,11.8,1449.2307692307693,353.8461538461538,373.53846153846155,4.71,1.15,1.214,20,0.065,0.3301915732508223,0.08062002319287592,0.08510670274447946
NEON.PLA.D07.MLBS.00061,CFC.MLBS064.QURU-2.20180619,MLBS_064.basePlot.cfc,NA,NA,NA,A00000012512,CFC.MLBS064.QURU-2.20180619.CHL,B00000025500,QURU,"Live, insect damaged",CFC.MLBS064.QURU-2.20180619.LMA,A00000011739,OK,1.331,3.1239,12726.005,0.426069976632,100,14.4,2244.4444444444443,597.7777777777777,527.936507936508,7.07,1.883,1.663,20,0.063,0.526778362133455,0.14030037565732614,0.12390840399263589
NEON.PLA.D07.MLBS.00042,CFC.MLBS064.ACRU-1.20180619,MLBS_064.basePlot.cfc,NA,NA,NA,A00000012213,CFC.MLBS064.ACRU-1.20180619.CHL,B00000025514,ACRU,"Live, insect damaged",CFC.MLBS064.ACRU-1.20180619.LMA,A00000011743,OK,1.327,2.8111,14862.601,0.472057201807,100,19.5,2206.060606060606,587.8787878787878,590.3030303030303,7.28,1.94,1.948,20,0.066,0.4673290858853481,0.12453549816175483,0.1250490466077827
NEON.PLA.D07.MLBS.01019,CFC.MLBS063.QURU-3.20180619,MLBS_063.basePlot.cfc,NA,NA,NA,A00000012529,CFC.MLBS063.QURU-3.20180619.CHL,B00000025490,QURU,"Live, insect damaged",CFC.MLBS063.QURU-3.20180619.LMA,A00000011735,OK,1.974,4.6644,18595.008,0.423205556985,100,17,1393.846153846154,329.2307692307692,369.53846153846155,4.53,1.07,1.201,20,0.065,0.32935440729469373,0.07779452887534707,0.08731890577503909
NEON.PLA.D07.MLBS.01022,CFC.MLBS063.QUAL-2.20180619,MLBS_063.basePlot.cfc,NA,NA,NA,A00000012511,CFC.MLBS063.QUAL-2.20180619.CHL,B00000025501,QUAL,"Live, insect damaged",CFC.MLBS063.QUAL-2.20180619.LMA,A00000011736,OK,2.279,5.1345,17962.375,0.443860161652,100,15.8,1518.181818181818,362.72727272727275,386.06060606060606,5.01,1.197,1.274,20,0.066,0.34204056803190175,0.08172106984714302,0.0869779807729826
NEON.PLA.D07.MLBS.00133,CFC.MLBS061.AMLA-1.20180618,MLBS_061.basePlot.cfc,NA,NA,NA,A00000012211,CFC.MLBS061.AMLA-1.20180618.CHL,B00000025516,AMLA,Live,CFC.MLBS061.AMLA-1.20180618.LMA,A00000011729,OK,1.535,3.2044,21240.667,0.479028835351,100,12.3,2075.7575757575755,555.4545454545454,533.6363636363636,6.85,1.833,1.761,20,0.066,0.4333262264340727,0.11595430263557012,0.11139963281027768
NEON.PLA.D07.MLBS.01489,CFC.MLBS009.QUAL-3.20180618,MLBS_009.basePlot.cfc,NA,NA,NA,A00000012526,CFC.MLBS009.QUAL-3.20180618.CHL,B00000025485,QUAL,"Live, insect damaged",CFC.MLBS009.QUAL-3.20180618.LMA,A00000011750,OK,2.094,4.7511,17089.247,0.440740039149,100,14.4,1214.705882352941,322.3529411764706,323.235294117647,4.13,1.096,1.099,20,0.068,0.27560597505467116,0.07313901904598541,0.07333921709081928
NEON.PLA.D07.MLBS.01455,CFC.MLBS009.QURU-2.20180618,MLBS_009.basePlot.cfc,NA,NA,NA,A00000012261,CFC.MLBS009.QURU-2.20180618.CHL,B00000025504,QURU,"Live, insect damaged",CFC.MLBS009.QURU-2.20180618.LMA,NA,OK,1.683,3.8637,15421.269,0.43559282553,100,15.5,1429.8507462686566,372.23880597014926,382.9850746268656,4.79,1.247,1.283,20,0.067,0.32825397078772145,0.08545567882511246,0.08792272328197215
NEON.PLA.D07.MLBS.01486,CFC.MLBS009.QURU-1.20180618,MLBS_009.basePlot.cfc,NA,NA,NA,A00000012198,CFC.MLBS009.QURU-1.20180618.CHL,B00000025518,QURU,"Live, insect damaged",CFC.MLBS009.QURU-1.20180618.LMA,A00000011752,OK,1.627,3.6757,16893.34,0.442636776668,100,15.4,911.4285714285713,237.99999999999997,253.71428571428572,3.19,0.833,0.888,20,0.07,0.2059089121083558,0.05376869084208789,0.057318844499128524
NEON.PLA.D07.MLBS.00183,CFC.MLBS061.ACRU-3.20180618,MLBS_061.basePlot.cfc,NA,NA,NA,A00000012528,CFC.MLBS061.ACRU-3.20180618.CHL,B00000025489,ACRU,Live,CFC.MLBS061.ACRU-3.20180618.LMA,NA,OK,1.135,2.4409,13916.876,0.464992420828,100,13.4,1870.5882352941176,532.6470588235294,535.5882352941177,6.36,1.811,1.821,20,0.068,0.4022835967870636,0.11454962166373778,0.1151821430423338
NEON.PLA.D07.MLBS.00197,CFC.MLBS061.QUAL-2.20180618,MLBS_061.basePlot.cfc,NA,NA,NA,A00000012510,CFC.MLBS061.QUAL-2.20180618.CHL,B00000025502,QUAL,"Live, insect damaged",CFC.MLBS061.QUAL-2.20180618.LMA,A00000011730,OK,1.63,3.7828,15806.394,0.4308977477,100,14.2,1375.7575757575758,314.8484848484848,366.06060606060606,4.54,1.039,1.208,20,0.066,0.3192770403421572,0.0730680275144276,0.08495300985315549
NEON.PLA.D06.UKFS.03593,CFC.UKFS001.JUNI-3.20180612,UKFS_001.basePlot.cfc,39.1953845,-96.5559134,NA,A00000009555,CFC.UKFS001.JUNI-3.20180612.CHL,B00000015902,JUNI,Live,CFC.UKFS001.JUNI-3.20180612.LMA,A00000010204,OK,0.68,1.95,11892.37,0.348717948718,100,15.5,2109.090909090909,625.1515151515152,581.2121212121211,6.96,2.063,1.918,20,0.066,0.60481283422451,0.17927139037430523,0.16667112299462788
NEON.PLA.D06.UKFS.03592,CFC.UKFS001.CAOV2-2.20180612,UKFS_001.basePlot.cfc,39.195392,-96.5558875,NA,A00000009554,CFC.UKFS001.CAOV2-2.20180612.CHL,B00000015903,CAOV2,Live,CFC.UKFS001.CAOV2-2.20180612.LMA,A00000010205,OK,0.84,1.91,14552.53,0.439790575916,100,14.3,2435.2941176470586,728.235294117647,683.5294117647057,8.28,2.476,2.324,20,0.068,0.5537394957986093,0.16558683473398025,0.15542156862753237
NEON.PLA.D06.UKFS.03591,CFC.UKFS001.ULAM-1.20180612,UKFS_001.basePlot.cfc,39.1953917,-96.555876,NA,A00000009567,CFC.UKFS001.ULAM-1.20180612.CHL,B00000015890,ULAM,Live,CFC.UKFS001.ULAM-1.20180612.LMA,A00000010200,OK,1,2.59,17858.54,0.3861003861,99,10.2,2623.3333333333335,818.6666666666666,499.00000000000006,7.87,2.456,1.497,20,0.06,0.6794433333340127,0.2120346666668787,0.12924100000012925
NEON.PLA.D06.UKFS.03406,CFC.UKFS008.CECA4-3.20180612,UKFS_008.basePlot.cfc,39.195392,-96.5558945,NA,A00000009540,CFC.UKFS008.CECA4-3.20180612.CHL,B00000015917,CECA4,Live,CFC.UKFS008.CECA4-3.20180612.LMA,A00000010201,OK,0.67,1.95,17935.95,0.34358974359,100,2.6,3314.2857142857138,1148.5714285714284,667.936507936508,10.44,3.618,2.104,20,0.063,0.9646055437093014,0.33428571428546483,0.19439943141421173
NEON.PLA.D06.UKFS.03404,CFC.UKFS008.CEOC-2.20180612,UKFS_008.basePlot.cfc,39.1954037,-96.5559139,NA,A00000009539,CFC.UKFS008.CEOC-2.20180612.CHL,B00000015918,CEOC,Live,CFC.UKFS008.CEOC-2.20180612.LMA,A00000010199,OK,0.69,1.91,18274.31,0.361256544503,100,3.7,3754.285714285714,1172,864,13.14,4.102,3.024,20,0.07,1.039229813663497,0.3244231884054539,0.23916521739105134
NEON.PLA.D06.UKFS.03595,CFC.UKFS010.JUNI-3.20180612,UKFS_010.basePlot.cfc,39.1954103,-96.5559245,NA,A00000009558,CFC.UKFS010.JUNI-3.20180612.CHL,B00000015899,JUNI,Live,CFC.UKFS010.JUNI-3.20180612.LMA,A00000010206,OK,0.65,1.74,12195.8,0.373563218391,100,4.5,2067.7419354838707,592.5806451612904,558.0645161290323,6.41,1.837,1.73,20,0.062,0.5535186104215467,0.15862928039693938,0.1493895781636936
NEON.PLA.D06.UKFS.03405,CFC.UKFS008.CAOV2-1.20180612,UKFS_008.basePlot.cfc,39.1953913,-96.5558817,NA,A00000009538,CFC.UKFS008.CAOV2-1.20180612.CHL,B00000015919,CAOV2,Live,CFC.UKFS008.CAOV2-1.20180612.LMA,A00000010203,OK,1.09,2.77,26905.19,0.393501805054,100,4,3452.9411764705883,1145.8823529411764,765.2941176470588,11.74,3.896,2.602,20,0.068,0.8774905558557079,0.29120129519709004,0.19448300053974032
NEON.PLA.D06.UKFS.03594,CFC.UKFS010.ULAM-2.20180612,UKFS_010.basePlot.cfc,39.1953796,-96.5558602,NA,A00000009559,CFC.UKFS010.ULAM-2.20180612.CHL,B00000015898,ULAM,Live,CFC.UKFS010.ULAM-2.20180612.LMA,A00000010198,OK,1.1,2.84,17301.02,0.387323943662,100,4.7,1736.5079365079364,482.85714285714283,412.06349206349205,5.47,1.521,1.298,20,0.063,0.4483347763347437,0.124664935064926,0.10638730158729384
